id_ip,ratio_active,max_acf,dominant_lag
95624.0,0.0335996823663705,0.1063691702120696,1006
95631.0,0.04551094347114,0.1515673406634095,145
95633.0,0.0258821777755719,0.1062118652010823,139
95635.0,0.0057571095339719,0.0,0
95637.0,0.1431336542756464,0.0,0
95643.0,0.6358876371035783,0.0,0
95648.0,0.6673780336493126,0.0,0
95653.0,0.0036478237133356,0.0,0
95656.0,0.1006005260806987,0.2596039641617375,1009
95658.0,0.7782520224328751,0.0,0
95659.0,0.6395602759442156,0.0,0
95670.0,0.10402501364832,0.1744550539902582,1008
95676.0,0.0816913990768772,0.2631319981323196,143
95680.0,0.1202292917762668,0.3424256511201208,140
95681.0,0.0696808774629013,0.2386003129177447,140
95687.0,0.0681671546975036,0.227833369863236,1008
95688.0,0.7181001538537892,0.1631194926511548,143
95689.0,0.1997617747779046,0.2216750195871058,1008
95692.0,0.0308948334904958,0.3256961211247112,1008
95695.0,0.09427266861879,0.3339260636285422,1007
95701.0,0.9131222393170876,0.0,0
95704.0,0.0899052062137078,0.2176786760783714,139
95706.0,0.0652389696759144,0.2491186230804595,158
95711.0,0.7632636855427068,0.0,0
95714.0,0.0093304878654027,0.0,0
95724.0,0.0303985309444637,0.0,0
95729.0,0.0896074246860886,0.3381531750544851,145
95743.0,0.1065809717603851,0.2879407578563044,141
95747.0,0.0117623703409598,0.0,0
95761.0,0.0193806144225519,0.3200474316940828,1009
95763.0,0.216114943669661,0.0,0
95765.0,0.165913941138518,0.0,0
95771.0,0.3433669164722815,0.2340659880757553,146
95773.0,0.1163333167899151,0.0,0
95780.0,0.1621172266613727,0.4304102044147105,143
95786.0,0.0680430790609955,0.2009944123413642,1018
95792.0,0.0038959749863516,0.0,0
95794.0,0.0164772445282644,0.0,0
95797.0,0.0319122537098615,0.0,0
95800.0,0.0380415901533574,0.2029895770276328,139
95806.0,0.2488212814531738,0.438760603545754,142
95821.0,0.0644200704749615,0.0,0
95822.0,0.0927837609806938,0.332672372014543,145
95824.0,0.8832944563005608,0.0,0
95825.0,0.1874286565090079,0.0,0
95828.0,0.8267407811802074,0.0,0
95831.0,0.6934339173159958,0.0,0
95832.0,0.0289840686882723,0.0,0
95834.0,0.1128343838403891,0.2814607208882925,1007
95843.0,0.0065760087349248,0.0,0
95848.0,0.1854434463248796,0.6181839563000336,1009
95853.0,0.0069482356444488,0.118977614535219,1008
95862.0,0.7165616159610899,0.0,0
95865.0,0.0043178321504789,0.0,0
95869.0,0.1269541912750012,0.2351953013005109,135
95871.0,0.0445183383790758,0.1950091886912583,1007
95874.0,0.1389150826343739,0.5035439058668785,1007
95883.0,0.5941982232368852,0.0,0
95884.0,0.381532582262147,0.4676701135140431,143
95886.0,0.0636259864013102,0.0,0
95888.0,0.0461809519082832,0.0,0
95900.0,0.0110427316492133,0.1615579324538926,1057
95903.0,0.1348702168842126,0.2705041830253052,145
95906.0,0.4494267705593329,0.0,0
95907.0,0.109087299617847,0.0,0
95908.0,0.2281999106655417,0.3154256992101695,1008
95910.0,0.0038463447317484,0.0,0
95912.0,0.1274753089483349,0.0,0
95918.0,0.0299766737803364,0.0,0
95920.0,0.0667775075686138,0.5019473991100446,1008
95923.0,0.168916571542012,0.0,0
95925.0,0.073204625539729,0.249763002700187,139
95936.0,0.01037272321207,0.0,0
95937.0,0.0976227108045064,0.0,0
95939.0,0.1058613330686386,0.0,0
95940.0,0.0310933545089086,0.1595568734055245,1008
95944.0,0.0506724899498734,0.1374359285949372,139
95946.0,0.1619683358975631,0.0,0
95957.0,0.0436001786689165,0.0,0
95960.0,0.1284182837857958,0.1984424718038715,1009
95962.0,0.3110328055982927,0.0,0
95964.0,0.9966747729415852,0.2586754871972791,648
95969.0,0.8682316740284878,0.0,0
95974.0,0.1170529554816616,0.5346786700573319,1008
95976.0,0.0244677155193806,0.2879880089897836,150
95980.0,0.1059109633232418,0.27842868070499,145
95986.0,0.7674574420566778,0.0,0
95995.0,0.0862325673730706,0.3451017305848342,1008
96004.0,0.0176187403841381,0.3260485190031095,298
96013.0,0.075016129832746,0.3097915786903645,143
96015.0,0.1913990768772643,0.3641142060275613,144
96017.0,0.0400019852101841,0.2245186513952497,144
96020.0,0.0137723956523896,0.2365342124199967,1006
96029.0,0.0987642066603801,0.2369116587634279,143
96031.0,0.3161447218224229,0.258245847061005,144
96032.0,0.1106258375105464,0.2647847233423992,141
96038.0,0.138592485979453,0.3765856226664268,144
96040.0,0.0641967343292471,0.2539303090198967,1004
96042.0,0.0762320710705246,0.2217837282986547,141
96047.0,0.152910814432478,0.5231991619882745,1008
96050.0,0.0151124125266762,0.1459390735280704,1007
96054.0,0.0722368355749665,0.2007389757163289,143
96056.0,0.9033202640329544,0.0,0
96064.0,0.6870564295994839,0.0,0
96065.0,0.1916224130229788,0.3340808917411237,143
96067.0,0.9732989230234752,0.0,0
96073.0,0.0337237580028785,0.2889919828678273,1009
96075.0,0.2785249888331927,0.0,0
96087.0,0.0039207901136532,0.0,0
96095.0,0.939599980147898,0.0,0
96099.0,0.0465035485632041,0.2968354270643132,144
96100.0,0.2627425678693731,0.0472969040363136,1010
96101.0,0.00387115985905,0.0,0
96102.0,0.015062782272073,0.1673224566817437,1008
96114.0,0.0906496600327559,0.0,0
96118.0,0.0269492282495409,0.4690196026522076,144
96119.0,0.1052657700134001,0.2617864775048021,1004
96121.0,0.9754082088441114,0.0,0
96124.0,0.0124820090327063,0.0,0
96127.0,0.3872400615415157,0.0,0
96128.0,0.1207255943222988,0.0,0
96140.0,0.9991562856717456,0.0,0
96142.0,0.4835972008536404,0.6412783952847776,145
96147.0,0.0307459427266861,0.2341300445518624,1008
96148.0,0.2326914487071318,0.2901509852398183,144
96154.0,0.365774976425629,0.0,0
96158.0,0.0483894982381259,0.0842153582497706,143
96159.0,0.0275447913047793,0.1841038551952589,1008
96162.0,0.6517196883220011,0.0,0
96164.0,0.1797855973001141,0.2847785976768403,145
96167.0,0.9349595513424984,0.0,0
96168.0,0.0052608069879398,0.0,0
96170.0,0.0845451387165616,0.0,0
96179.0,0.9923321256638048,0.0,0
96186.0,0.0927589458533922,0.0,0
96193.0,0.2077274306417192,0.4656954451039359,1009
96194.0,0.1709017817261402,0.3984742655079571,144
96198.0,0.0232765894089036,0.1561462694733266,290
96203.0,0.5922378281800585,0.0,0
96206.0,0.0763561467070326,0.3890147459794515,143
96212.0,0.0285622115241451,0.0,0
96214.0,0.6860886396347213,0.0,0
96216.0,0.0350389597498635,0.0,0
96225.0,0.0803265670752891,0.2582721064692271,143
96229.0,0.0051367313514318,0.0,0
96231.0,0.0423346071765348,0.083504535503746,1007
96234.0,0.0042930170231773,0.0,0
96239.0,0.0331033798203384,0.0,0
96248.0,0.8080549903221004,0.2965947578319419,1008
96250.0,0.0727083229936969,0.2731718321226163,138
96251.0,0.0919648617797409,0.0,0
96255.0,0.3407861432329148,0.2892411585559594,144
96256.0,0.0126060846692143,0.0,0
96257.0,0.0364286068787532,0.3178655292848795,143
96259.0,0.102709811901335,0.2196849691782507,1009
96260.0,0.3209588565189339,0.0,0
96261.0,0.0671745496054394,0.0748633690207404,873
96264.0,0.0713683061194103,0.2588662233322035,144
96269.0,0.0753635416149684,0.4813559699927721,142
96275.0,0.0046404288053997,0.0,0
96292.0,0.6027842572832398,0.0,0
96293.0,0.0033500421857164,0.0,0
96300.0,0.0123331182688967,0.3290456238975078,1008
96301.0,0.0034741178222244,0.0,0
96312.0,0.790138468410343,0.0,0
96314.0,0.2794183334160504,0.0,0
96316.0,0.6673284033947094,0.0,0
96320.0,0.9979899746885702,0.0,0
96323.0,0.0749416844508412,0.2739854553352321,142
96329.0,0.3931956920939004,0.4636498367760046,1008
96331.0,0.0335996823663705,0.0,0
96332.0,0.065387860439724,0.2435196831386393,1008
96339.0,0.6964613628467914,0.0,0
96345.0,0.1066306020149883,0.3402408980239436,146
96347.0,0.1241997121445233,0.4948894253328439,1007
96348.0,0.0800536006749714,0.2120483628189822,144
96350.0,0.0370241699339917,0.2265959029717973,143
96355.0,0.0682912303340116,0.0,0
96362.0,0.1100799047099111,0.2683693772183639,137
96365.0,0.1107002828924512,0.1844742745307315,135
96371.0,0.0682912303340116,0.2209470182146828,870
96373.0,0.4010620874485086,0.3009049063812671,143
96375.0,0.0584892550498784,0.2540082830952569,133
96376.0,0.0776217181994143,0.2069084332480601,1009
96378.0,0.5891111221400566,0.3973228057959247,1008
96381.0,0.014690555362549,0.2270486903383098,1008
96386.0,0.7912055188843119,0.0,0
96387.0,0.0276440518139858,0.0807115464283843,1011
96389.0,0.9230482902377288,0.0,0
96391.0,0.228993994739193,0.0,0
96395.0,0.1534319321058117,0.4536817843881311,143
96408.0,0.6468807384981885,0.0,0
96409.0,0.0883170380664052,0.2298294606601752,142
96411.0,0.0950667526924413,0.1723162923983137,140
96412.0,0.0883666683210084,0.0,0
96413.0,0.0981190133505384,0.2515885505737378,143
96414.0,0.0783165417638592,0.0,0
96420.0,0.0508461958409846,0.3322120514885067,1008
96425.0,0.0046900590600029,0.0,0
96429.0,0.0366519430244677,0.0951194314801975,136
96437.0,0.3985061293364434,0.0,0
96442.0,0.0641222889473423,0.2343322668505096,1009
96455.0,0.1675269244131222,0.3342598313302031,144
96461.0,0.0973001141495855,0.2445489543977463,1009
96467.0,0.0895577944314854,0.0,0
96476.0,0.0958856518933942,0.0,0
96478.0,0.3262196635068738,0.0,0
96489.0,0.0067993448806392,0.0,0
96490.0,0.8574370936522905,0.0,0
96492.0,0.0861829371184674,0.1835372448592384,1008
96498.0,0.056826641520671,0.0,0
96504.0,0.6185418631197578,0.0,0
96508.0,0.0508461958409846,0.0,0
96521.0,0.1026849967740334,0.0,0
96524.0,0.0509950866047942,0.0,0
96528.0,0.0606233559978162,0.0,0
96530.0,0.0512928681324135,0.1194097745723718,1003
96536.0,0.0316392873095439,0.3898565036898756,1008
96542.0,0.0535510447168594,0.1995260296876787,145
96550.0,0.8834185319370689,0.0,0
96552.0,0.0334259764752593,0.1254494614191719,1149
96555.0,0.875403245818651,0.0,0
96557.0,0.039257531391136,0.2199038561472322,1006
96558.0,0.2225916918953794,0.0,0
96560.0,0.6355154101940543,0.0,0
96563.0,0.5827584495508462,0.0,0
96569.0,0.4970718149784108,0.0,0
96572.0,0.09427266861879,0.4102402079389748,144
96574.0,0.0852647774083081,0.3145898575158776,143
96581.0,0.1062335599781626,0.2642797484040776,141
96583.0,0.0346667328403394,0.2260619677172148,1008
96593.0,0.0991116184426026,0.0,0
96597.0,0.978683805647923,0.0,0
96598.0,0.0309692788724006,0.4568159204247311,1007
96604.0,0.0421609012854235,0.0,0
96607.0,0.9085562558935928,0.0,0
96609.0,0.0125068241600079,0.0,0
96616.0,0.6244230482902378,0.0,0
96618.0,0.2241054146607772,0.0,0
96622.0,0.0038215296044468,0.0,0
96625.0,0.7553476599334955,0.0,0
96633.0,0.0090575214650851,0.1096735839365226,424
96635.0,0.6126110476946747,0.0,0
96639.0,0.0738746339768723,0.2603022371015625,151
96641.0,0.0769765248895726,0.295664417164432,139
96642.0,0.9333465680678942,0.0,0
96647.0,0.3134150578192466,0.0,0
96650.0,0.0927589458533922,0.1813744204407979,144
96656.0,0.075016129832746,0.2446790401778736,142
96659.0,0.0814184326765596,0.2739568542069969,144
96661.0,0.0546925405727331,0.1811724745205223,1011
96666.0,0.0946697106556156,0.2357713424987139,1006
96667.0,0.1412973348553278,0.4756691292479493,1008
96668.0,0.1792644796267805,0.0,0
96674.0,0.6283934686584942,0.2813325248311164,12
96675.0,0.1052161397587969,0.2381707819613231,145
96676.0,0.0408456995384386,0.2316958253299089,144
96679.0,0.9805697553228448,0.0,0
96683.0,0.0688371631346468,0.2843298245042752,143
96684.0,0.9699240657104572,0.0,0
96691.0,0.346394362003077,0.5435032683353243,1008
96693.0,0.1211970817410293,0.2823955046844925,143
96696.0,0.3056727381011465,0.0,0
96702.0,0.0697305077175046,0.2686003090327345,146
96703.0,0.1765100004963025,0.3551712448475499,144
96705.0,0.0972008536403791,0.2570433494147408,1008
96706.0,0.1385180405975482,0.5551373765530252,1008
96707.0,0.2680281899846146,0.1277939761726576,1011
96708.0,0.9964514367958708,0.0,0
96709.0,0.0153357486723906,0.1875258731913913,1176
96717.0,0.8089235197776564,0.0,0
96718.0,0.0082138071368306,0.1470431759597914,144
96720.0,0.0731798104124274,0.5142526730604058,1008
96725.0,0.0089830760831803,0.1475583386090086,1008
96733.0,0.1281453173854781,0.4338022702881607,144
96735.0,0.2686733832944563,0.0,0
96736.0,0.1690158320512184,0.0,0
96739.0,0.1804307906099558,0.2816249694305431,1001
96744.0,0.0096778996476251,0.1249851882287453,1119
96745.0,0.1658146806293116,0.3057715910314087,1010
96754.0,0.0979949377140304,0.1970559967987704,139
96763.0,0.159040150875974,0.4593074269263687,148
96768.0,0.1871556901086902,0.5764794189194634,1008
96773.0,0.0237480768276341,0.2026021566119342,146
96786.0,0.0730309196486178,0.1039387539031993,1006
96794.0,0.0677949277879795,0.0,0
96803.0,0.100898307608318,0.2840868439221213,141
96809.0,0.1771800089334458,0.316335490233312,144
96812.0,0.0667526924413122,0.2338652085574169,1005
96815.0,0.1561367809816864,0.2200964061651358,138
96819.0,0.3116035535262296,0.0,0
96824.0,0.0097771601568316,0.1644097381713986,141
96826.0,0.3541614968484788,0.0,0
96830.0,0.1042483497940344,0.0,0
96831.0,0.0186609757308055,0.4669806396642513,1007
96836.0,0.081145466276242,0.2999711017203069,139
96841.0,0.0872003573378331,0.1070860608385863,1008
96856.0,0.0537495657352722,0.3771369904751069,139
96869.0,0.0175442950022333,0.0,0
96871.0,0.0792347014740185,0.2043506234753654,1006
96873.0,0.0655863814581368,0.2586161155872449,140
96882.0,0.044443892997171,0.1551197547021653,144
96884.0,0.0442950022333614,0.1529984951441829,144
96891.0,0.0036726388406372,0.0,0
96892.0,0.0422105315400268,0.2139297131965789,144
96898.0,0.005310437242543,0.1318100124008438,842
96907.0,0.0027048488758747,0.1076675807546012,157
96917.0,0.5473472628914586,0.0,0
96919.0,0.1184674177378529,0.2114396010271512,1006
96922.0,0.6963372872102834,0.0,0
96930.0,0.0683160454613132,0.2727530538443629,1007
96932.0,0.0119608913593726,0.6982797595686892,1008
96938.0,0.8840885403742121,0.0,0
96940.0,0.1628120502258176,0.5663207106050718,1008
96944.0,0.0527817757705097,0.2183919174695537,150
96947.0,0.0664052806590897,0.2590369408923662,138
96948.0,0.0438483299419326,0.1063277232275014,1008
96951.0,0.6468062931162837,0.0,0
96956.0,0.0935778450543451,0.0,0
96957.0,0.0042433867685741,0.0,0
96958.0,0.0066504541168296,0.0,0
96964.0,0.0038463447317484,0.0,0
96966.0,0.0540225321355898,0.1921247687423034,149
96971.0,0.1123628964216586,0.396186413858779,1008
96983.0,0.0742468608863963,0.2498778110872916,141
96986.0,0.3041590153357487,0.0,0
96992.0,0.068514566479726,0.0,0
97001.0,0.0324333713831951,0.0828705656980125,411
97005.0,0.0080897315003225,0.1311304169509509,873
97007.0,0.0043674624050821,0.0,0
97011.0,0.0538984564990818,0.0,0
97018.0,0.1131073502407067,0.3252265358483671,1008
97022.0,0.0764057769616358,0.2656111378420148,144
97023.0,0.0793339619832249,0.0,0
97026.0,0.1455407216239019,0.3224756209138391,141
97033.0,0.9644399225768028,0.0,0
97059.0,0.0997319966251426,0.2165825438067672,1005
97061.0,0.2065859347858454,0.3675848136116015,1008
97066.0,0.9272668618790014,0.0,0
97072.0,0.0033500421857164,0.0,0
97079.0,0.5319370688371632,0.2185607911660848,289
97083.0,0.0886396347213261,0.283808147434593,1010
97086.0,0.0889870465035485,0.2672657196213331,142
97087.0,0.0037222690952404,0.0,0
97088.0,0.0109186560127053,0.0,0
97094.0,0.006873790262544,0.0,0
97097.0,0.0482157923470147,0.4130146705442687,1008
97100.0,0.0704997766638542,0.2235240650386252,139
97105.0,0.0041441262593677,0.0,0
97107.0,0.032880043674624,0.1627746765805561,134
97113.0,0.0140949923073105,0.3078094918325799,1009
97119.0,0.0135242443793736,0.0,0
97121.0,0.1097076778003871,0.3170447537838163,1004
97122.0,0.704923321256638,0.0,0
97123.0,0.0217628666435058,0.0,0
97126.0,0.4351332572336096,0.0,0
97134.0,0.0661571293860737,0.2913347655074546,71
97136.0,0.0932552483994242,0.3048244467303077,141
97148.0,0.4887091170777706,0.0,0
97154.0,0.0888629708670405,0.3209766957669667,137
97155.0,0.0565288599930517,0.1898948908031242,1003
97163.0,0.1189885354111866,0.3591437431214337,138
97170.0,0.1070772743064172,0.1843382525797924,1014
97172.0,0.5441212963422503,0.0,0
97175.0,0.734180356345228,0.0,0
97176.0,0.9999503697453967,0.0,0
97179.0,0.5478435654374907,0.0,0
97186.0,0.5234502953000149,0.0,0
97189.0,0.5794332224924313,0.0,0
97190.0,0.0772991215444935,0.2329402500321067,1008
97193.0,0.0170231773288996,0.0,0
97194.0,0.663482058662961,0.0,0
97200.0,0.663482058662961,0.0,0
97208.0,0.0838503151521167,0.2889634903821965,141
97219.0,0.0579433222492431,0.324158645863832,1008
97222.0,0.0123083031415951,0.2224732305099204,1008
97229.0,0.1836815722864658,0.2227385392291928,1008
97234.0,0.0286366569060499,0.3942993574410922,1007
97241.0,0.097895677204824,0.4283580828408774,1008
97245.0,0.0269492282495409,0.3606709404369665,1008
97249.0,0.076579482852747,0.1906506860899101,1004
97253.0,0.1052657700134001,0.0,0
97259.0,0.0426572038314556,0.1951900828813734,145
97261.0,0.906099558290734,0.3455116827503856,716
97265.0,0.003374857313018,0.0,0
97272.0,0.1390391582708819,0.0,0
97274.0,0.0268499677403345,0.0,0
97276.0,0.0549158767184475,0.193718433440113,1011
97280.0,0.0503002630403493,0.0,0
97284.0,0.9992803613082536,0.0,0
97293.0,0.9962777309047596,0.0,0
97294.0,0.1195840984664251,0.171962484217739,1006
97298.0,0.0787135838006849,0.0,0
97302.0,0.5024318824755571,0.0,0
97303.0,0.011812000595563,0.2251595695965724,1009
97304.0,0.3058464439922577,0.554762486829825,1008
97310.0,0.1653680083378827,0.511116203393905,144
97312.0,0.0162290932552484,0.0,0
97313.0,0.961362846791404,0.0,0
97317.0,0.7658444587820735,0.0,0
97320.0,0.0713186758648071,0.2051419936129259,1010
97325.0,0.1097573080549903,0.2194701967683989,136
97327.0,0.0539232716263834,0.2103440121712241,1009
97330.0,0.0161050176187403,0.0,0
97335.0,0.7377289195493573,0.0,0
97340.0,0.1000794084073651,0.3033302457601751,138
97341.0,0.0051367313514318,0.0,0
97342.0,0.050573229440667,0.0,0
97343.0,0.0938756265819643,0.3109100081927681,144
97344.0,0.6945257829172664,0.0,0
97348.0,0.4406422154945655,0.0,0
97351.0,0.1098813836914983,0.2806113068744557,144
97352.0,0.0385627078266911,0.170472068238003,1010
97353.0,0.9998014789815872,0.1248262497631661,2
97354.0,0.0454364980892351,0.0,0
97356.0,0.0935530299270435,0.4763788159585759,1008
97359.0,0.0864062732641818,0.4224328054130162,1008
97361.0,0.0697305077175046,0.0,0
97365.0,0.1552682515261303,0.2628234971591244,142
97367.0,0.0223584296987443,0.0,0
97369.0,0.6823415554121792,0.0,0
97374.0,0.778698694724304,0.0,0
97375.0,0.3665938756265819,0.0,0
97376.0,0.1029827783016526,0.5074481715176759,144
97377.0,0.8272122685989379,0.0,0
97379.0,0.070326070772743,0.2781427237402178,139
97381.0,0.0036726388406372,0.0,0
97388.0,0.0843466176981487,0.0,0
97394.0,0.2248746836071269,0.2415298583789667,1004
97395.0,0.1034790808476847,0.237082293077402,144
97402.0,0.1105513921286416,0.0,0
97407.0,0.141346965109931,0.0,0
97414.0,0.1307012754975433,0.5853657651867402,1009
97416.0,0.2788475854881135,0.1279159198113341,1008
97428.0,0.0053600674971462,0.0,0
97430.0,0.63653283041342,0.0,0
97434.0,0.0134001687428656,0.0,0
97436.0,0.0721127599384584,0.2327237267406476,1018
97440.0,0.1743758995483647,0.618338904443286,1007
97441.0,0.9348106605786888,0.0,0
97460.0,0.1407265869273909,0.1364713078555463,1007
97461.0,0.7990719142389201,0.0,0
97465.0,0.0288848081790659,0.0,0
97466.0,0.0569259020298774,0.2967838206411161,142
97479.0,0.8300411931113206,0.0,0
97480.0,0.0736761129584594,0.2977442172172984,150
97485.0,0.0061789666980991,0.1555429528774844,1009
97489.0,0.0496054394759045,0.1992205133858573,143
97502.0,0.0450394560524095,0.0906325088019655,1009
97504.0,0.5283885056330339,0.0,0
97505.0,0.9432726189885354,0.0,0
97510.0,0.8436398828725992,0.0,0
97512.0,0.0055834036428606,0.1424080389649668,1013
97513.0,0.0833043823514814,0.0,0
97518.0,0.0857114496997369,0.0,0
97519.0,0.6685195295051863,0.0,0
97526.0,0.0659834234949625,0.2632164394433985,1004
97529.0,0.0761576256886197,0.2828241665994927,1009
97530.0,0.7568365675715917,0.0,0
97535.0,0.1916968584048836,0.1711779176588948,1153
97536.0,0.9648865948682316,0.0,0
97537.0,0.0040200506228596,0.0,0
97542.0,0.0703012556454414,0.2102107385311829,1004
97547.0,0.7840587622214502,0.0,0
97548.0,0.0299270435257332,0.2095618370745853,144
97551.0,0.0124323787781031,0.0,0
97555.0,0.0416397836120899,0.3198876351937386,1008
97565.0,0.0177428160206461,0.0947285268416619,1007
97567.0,0.0717157179016328,0.2493742086647422,1009
97568.0,0.1269541912750012,0.1705122991821449,144
97575.0,0.0320859596009727,0.2415227566781806,1011
97584.0,0.1115439972207057,0.2230948462770206,143
97586.0,0.6363591245223088,0.0,0
97597.0,0.5187354211127103,0.0,0
97599.0,0.2231624398233163,0.0,0
97605.0,0.8832448260459577,0.0,0
97610.0,0.6377487716511986,0.0,0
97614.0,0.4368206858901186,0.0,0
97616.0,0.8482058662960941,0.0,0
97619.0,0.0599781626879745,0.1537585473258162,1008
97621.0,0.0965308452032358,0.3457752284785789,145
97625.0,0.1372028388505633,0.4787300170377375,1008
97637.0,0.031068539381607,0.1177172366415526,1006
97641.0,0.0058811851704799,0.0,0
97648.0,0.6358131917216735,0.0,0
97655.0,0.6905057322944067,0.0,0
97658.0,0.4678147798898208,0.0,0
97662.0,0.0642215494565487,0.1995083137940252,143
97663.0,0.0890366767581517,0.2806551254273761,139
97664.0,0.0399771700828825,0.2230238192408274,143
97666.0,0.5078663953546082,0.0,0
97669.0,0.9928284282098369,0.1182649043356709,580
97670.0,0.0903270633778351,0.2552592972297741,143
97675.0,0.9443148543352028,0.0,0
97677.0,0.1392128641619931,0.4217051433933891,1008
97678.0,0.9892054196238028,0.0,0
97679.0,0.0361804556057372,0.1286002029869764,1008
97682.0,0.7454464241401558,0.0,0
97686.0,0.0588118517047992,0.2497097482886435,142
97687.0,0.8759491786192863,0.0,0
97688.0,0.717678296689662,0.0,0
97691.0,0.9726289145863318,0.0,0
97694.0,0.0116134795771502,0.0,0
97696.0,0.0668767680778202,0.2578960531321878,1005
97698.0,0.105464291031813,0.2324087250170299,1011
97707.0,0.1791404039902724,0.5030542732431593,1008
97710.0,0.0385875229539927,0.1769793637373531,1010
97711.0,0.0161050176187403,0.0,0
97718.0,0.0035485632041292,0.0,0
97722.0,0.8962727678792992,0.0,0
97729.0,0.0083626979006402,0.0,0
97730.0,0.8117772594173408,0.0,0
97741.0,0.1524889572683508,0.0,0
97753.0,0.0963075090575214,0.3110084774478225,1008
97756.0,0.0174450344930269,0.0,0
97770.0,0.8794481115688123,0.0,0
97771.0,0.5536006749714626,0.0,0
97772.0,0.0137723956523896,0.1194795167119672,144
97778.0,0.6384187800883419,0.0,0
97785.0,0.0107201349942925,0.1562611555332049,144
97790.0,0.1562360414908928,0.4108509770792788,145
97803.0,0.1431088391483448,0.1521406313629827,1006
97817.0,0.003374857313018,0.0,0
97819.0,0.0716909027743312,0.272688678968689,1007
97821.0,0.1420914189289791,0.5069265440190867,1008
97823.0,0.0832547520968782,0.2794996466479233,136
97830.0,0.167229142885503,0.6314892346283094,1008
97835.0,0.0513424983870167,0.2928896290563478,137
97836.0,0.9610402501364832,0.0,0
97843.0,0.0047396893146061,0.0,0
97849.0,0.0918904163978361,0.0,0
97862.0,0.1386669313613578,0.0,0
97872.0,0.0555610700282892,0.285732595149314,144
97876.0,0.0599781626879745,0.2230332684447891,1009
97880.0,0.1509256042483498,0.3257168574137906,137
97887.0,0.1006253412080004,0.3006477132865569,1009
97893.0,0.1091617449997518,0.2967476632650996,137
97896.0,0.5936771055635516,0.0,0
97904.0,0.0138964712888977,0.1436303047710388,144
97907.0,0.9121792644796268,0.0,0
97913.0,0.0405231028835177,0.0,0
97916.0,0.0625093056727381,0.2276472510033515,145
97919.0,0.0041441262593677,0.0,0
97923.0,0.1909275894585339,0.6067880303517954,1007
97924.0,0.0075934289542905,0.0,0
97925.0,0.0636508015286118,0.2924194856072781,1009
97934.0,0.1034046354657799,0.2191336575189489,144
97937.0,0.0828825251873542,0.143011013879077,148
97942.0,0.075140205469254,0.2661244825728299,1008
97944.0,0.9786093602660182,0.0,0
97945.0,0.1000049630254603,0.2828937385338568,143
97952.0,0.8619534468211822,0.0,0
97955.0,0.0728075835029033,0.2332286719335601,138
97957.0,0.9705196287656956,0.0,0
97958.0,0.0776217181994143,0.2206495082231459,999
97972.0,0.0145168494714377,0.1304543526404105,879
97975.0,0.0475209687825698,0.2424566850934472,144
97976.0,0.0033996724403196,0.0,0
97979.0,0.0291329594520819,0.0,0
97983.0,0.0608963223981339,0.2087983391858438,1013
97984.0,0.0057571095339719,0.0,0
97992.0,0.1743262692937614,0.0,0
98004.0,0.1258126954191275,0.1682486974880605,865
98008.0,0.0762072559432229,0.280242447771661,142
98010.0,0.3368405379919599,0.0,0
98016.0,0.1354409648121494,0.2386345330471717,1009
98020.0,0.0472728175095538,0.1943380860919205,143
98022.0,0.0802273065660826,0.1271071629126306,1014
98024.0,0.7122189686833094,0.0,0
98025.0,0.6167055436994392,0.1287390030513759,143
98026.0,0.1633827981537545,0.5570556749133792,1008
98027.0,0.9162985756116928,0.0,0
98031.0,0.0410194054295498,0.1949247026896805,144
98047.0,0.9992803613082536,0.0,0
98048.0,0.52275547173557,0.9488328980517996,144
98049.0,0.6130825351134052,0.0,0
98053.0,0.0101493870663556,0.1750201363732634,1008
98054.0,0.0435009181597101,0.0,0
98057.0,0.0737505583403642,0.3587597611246023,859
98063.0,0.1005012655714923,0.0,0
98064.0,0.003747084222542,0.0,0
98072.0,0.0899052062137078,0.3224536114915773,139
98073.0,0.9745396793885552,0.0,0
98074.0,0.639411385180406,0.0,0
98086.0,0.9887339322050722,0.0,0
98087.0,0.4467715519380614,0.5054556232402483,143
98091.0,0.0749913147054444,0.2964526086457592,143
98092.0,0.0871755422105315,0.3272259442405526,1008
98094.0,0.092957466871805,0.0963374979977515,871
98097.0,0.0109434711400069,0.0,0
98098.0,0.6344979899746885,0.0,0
98099.0,0.0146409251079458,0.1367222348331774,429
98100.0,0.1722417986004268,0.5466412872216803,1008
98107.0,0.010124571939054,0.3096723890192385,143
98117.0,0.1858901186163085,0.2578621748290959,1003
98119.0,0.0389845649908184,0.2931173529077042,1009
98124.0,0.9820338478336392,0.0,0
98129.0,0.3933197677304084,0.0,0
98133.0,0.4583105861333069,0.5101354474996315,144
98141.0,0.2944066703062187,0.5580708610850195,6
98143.0,0.7324184823068143,0.0,0
98148.0,0.1200555858851556,0.1854854512089442,1009
98150.0,0.5719638691746489,0.0,0
98154.0,0.1426869819842176,0.3351822075024333,1007
98155.0,0.1457888728969179,0.0,0
98160.0,0.0314903965457342,0.2301076915890319,1007
98167.0,0.0366271278971661,0.0,0
98168.0,0.096332324184823,0.0,0
98171.0,0.6987691696858405,0.0,0
98173.0,0.125217132363889,0.3398531660679831,144
98178.0,0.1281701325127797,0.4461009677577084,1008
98186.0,0.0822621470048141,0.2210954497412927,869
98192.0,0.3818055486624646,0.0,0
